Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-618.7007	-888.6826	269.9819	2.560971	0.6227085	0.4726105
6	-626.33	-896.2847	269.9548	2.37842	0.7834614	0.4678247
12	-627.6796	-896.881	269.2013	2.324119	1.704641	0.5482966
18	-629.7025	-899.6802	269.9778	2.063408	0.9100102	0.8269706
24	-633.4782	-902.971	269.4928	1.810443	1.453507	1.093131
30	-625.3507	-895.1613	269.8106	2.084817	0.9481202	0.9479807
36	-631.0297	-901.0773	270.0476	2.027971	0.8294224	0.8928373
42	-632.9714	-901.2911	268.3197	1.495972	0.8138009	2.558147
48	-624.6086	-893.3721	268.7635	1.472007	0.8138009	2.293616
54	-630.8364	-901.3316	270.4952	1.904877	0.5389832	0.9614174
60	-638.3715	-905.1534	266.782	1.402112	1.915875	3.002046
66	-624.4438	-891.2663	266.8224	1.37933	2.101535	2.9261
72	-634.632	-901.759	267.127	1.189965	0.6925266	3.545588
78	-626.7749	-894.591	267.8161	1.503584	2.056679	2.248123
84	-611.0445	-881.1714	270.1269	2.419272	0.5992667	0.6370232
90	-614.2432	-884.3899	270.1467	2.461917	0.5709841	0.4286177
96	-617.2756	-886.8756	269.6	2.378313	1.069078	0.6811649
102	-606.8276	-876.8375	270.0099	2.238761	0.7717625	0.7592714
108	-609.2231	-879.4008	270.1777	2.330364	0.6137094	0.6735603
114	-618.2763	-888.263	269.9867	2.330364	0.7984817	0.5146206
120	-620.8905	-891.2985	270.4079	2.093027	0.5602809	0.8068385
126	-621.8695	-891.7799	269.9104	2.064964	0.988302	0.8068385
132	-625.1172	-894.9569	269.8398	2.111129	1.012783	0.8068385
138	-626.2442	-896.3846	270.1404	2.114534	0.7599195	0.7710264
144	-616.8398	-887.1529	270.313	2.206616	0.5652496	0.7710264
150	-607.1536	-876.6719	269.5183	2.207597	1.222095	0.8474539
156	-608.7448	-878.9636	270.2189	2.111957	0.6888902	0.7909149
162	-629.0429	-899.0032	269.9602	2.185395	0.8808648	0.7242462
168	-620.1974	-890.8259	270.6285	2.398053	0.332718	0.6104522
174	-612.3915	-882.8929	270.5014	2.208508	0.4844243	0.6712266
180	-608.4486	-878.7639	270.3153	2.206654	0.6048829	0.6712266
186	-619.9	-890.241	270.341	2.2487	0.5887081	0.5449557
192	-607.1246	-877.3896	270.265	2.324673	0.5887081	0.5449557
198	-626.592	-896.8257	270.2337	2.300917	0.6284277	0.4714598
204	-624.6974	-895.1761	270.4787	2.446809	0.3911782	0.4714598
210	-618.3888	-887.853	269.4642	2.255269	1.373111	0.6745814
216	-608.6921	-878.8737	270.1816	2.217296	0.6930771	0.6745814
222	-617.8489	-887.9153	270.0663	2.24328	0.7636664	0.6745814
228	-631.8575	-900.1048	268.2473	2.24328	3.802113	0.6745814
234	-639.0909	-909.1589	270.068	2.039299	0.9367998	0.6869844
240	-630.7332	-899.7811	269.0479	2.039299	2.173747	0.8381851
246	-628.4867	-897.2255	268.7388	2.077896	2.7124	0.8381851
252	-645.9648	-914.8952	268.9304	1.506314	1.474834	1.755151
258	-647.1429	-915.8994	268.7564	1.390427	0.9483255	2.255589
264	-641.0018	-911.2707	270.2689	2.389386	0.5459106	0.4986205
270	-633.886	-903.0079	269.1219	2.444178	1.650799	0.4986205
276	-642.5725	-910.5731	268.0006	2.434056	4.110208	0.5213512
282	-630.1857	-899.4857	269.3	2.388385	1.478018	0.4826556
288	-632.1817	-900.3216	268.14	2.425548	3.730226	0.4923142
294	-629.907	-899.4428	269.5357	2.264486	1.33262	0.5235754
300	-631.8784	-901.2639	269.3855	2.410888	1.302012	0.6321665
306	-629.9183	-900.0205	270.1022	2.370002	0.6526042	0.6341212
312	-622.63	-891.6964	269.0664	2.08045	1.958961	0.9119948
318	-624.9982	-894.8916	269.8933	1.972441	0.7220918	1.217734
324	-609.1756	-877.921	268.7453	1.815178	2.169293	1.335763
330	-628.2815	-897.1281	268.8466	1.734668	1.849544	1.465213
336	-629.6642	-898.278	268.6138	1.753007	1.101549	2.013559
342	-638.1832	-907.9247	269.7415	1.549188	0.6901157	1.689726
348	-622.1814	-890.2556	268.0742	1.514563	0.9494793	2.60628
354	-618.576	-885.9681	267.3921	1.289001	1.27224	2.976795
360	-621.7719	-891.2793	269.5075	1.335839	0.514747	2.164994
366	-638.8035	-907.4611	268.6576	1.581576	0.6770025	2.399507
372	-642.4488	-911.5911	269.1423	2.096161	1.849611	0.8839158
378	-639.5427	-909.2069	269.6643	1.937824	1.376523	0.8438816
384	-642.636	-911.0154	268.3794	1.93659	2.200361	1.511268
390	-639.2741	-907.6791	268.405	1.936504	1.855732	1.639325
396	-630.5254	-898.3599	267.8344	1.490066	1.038499	2.713933
402	-618.7683	-887.2683	268.5	1.497635	0.7110978	2.523089
408	-625.9228	-893.5334	267.6106	1.635922	1.498196	2.523089
414	-643.7992	-913.38	269.5809	1.624855	0.5348186	1.903317
420	-631.2345	-900.1566	268.9221	1.463389	0.9833714	2.077059
426	-626.608	-894.1367	267.5287	1.640541	2.933354	2.062973
432	-629.7769	-897.6619	267.885	1.531136	2.77994	1.94359
438	-633.7773	-902.6409	268.8636	1.628249	0.9514143	2.028431
444	-634.4444	-902.1985	267.754	1.306366	1.610848	2.588757
450	-638.9522	-908.2571	269.3049	1.898636	1.222231	1.336307
456	-641.3969	-911.4639	270.067	1.831473	0.7900014	1.11594
462	-640.0136	-908.311	268.2974	1.696753	2.519349	1.626817
468	-642.5431	-910.7697	268.2265	1.714072	2.519349	1.665289
474	-653.3624	-921.6437	268.2813	1.8266	3.026563	1.368504
480	-651.5699	-917.1938	265.6239	1.787768	10.83163	1.9876
486	-636.9346	-904.1428	267.2082	1.858494	7.325403	1.217476
492	-641.6095	-908.318	266.7085	1.99502	8.081583	1.39182
498	-642.1604	-909.9003	267.7399	1.892744	3.739801	1.521088
504	-643.4167	-911.3208	267.9041	1.973875	3.167752	1.500147
510	-631.0776	-900.8366	269.759	1.834387	0.6304231	1.528953
516	-636.6113	-903.8174	267.2061	1.904469	5.802375	1.456244
522	-626.5171	-895.2473	268.7302	1.829516	1.925783	1.446022
528	-621.5474	-889.5464	267.999	1.747899	3.232204	1.577975
534	-629.9193	-897.672	267.7527	1.855025	4.885442	1.255427
540	-638.9404	-906.4515	267.5112	1.757889	4.748134	1.550023
546	-635.6013	-903.104	267.5027	1.730634	4.469072	1.637077
552	-625.6943	-895.2379	269.5436	2.081683	1.137621	1.034988
558	-629.541	-899.0519	269.511	1.84228	0.8878767	1.470825
564	-623.4354	-892.8244	269.389	1.718342	1.065085	1.519795
570	-625.0386	-893.2084	268.1697	1.719913	1.632467	2.049987
576	-620.9459	-889.8938	268.9479	1.398017	0.8943588	2.164044
582	-626.3627	-895.5579	269.1952	1.462402	0.6515231	2.153466
588	-620.0301	-888.2	268.17	1.508109	1.712268	2.153466
594	-645.8571	-913.3356	267.4785	1.569065	1.845789	2.500466
600	-620.6154	-889.6309	269.0155	1.615607	1.411554	1.651496
606	-620.1419	-888.6932	268.5513	1.767029	1.865734	1.651496
612	-618.3223	-887.4073	269.085	1.905472	1.552673	1.299711
618	-627.1466	-895.9643	268.8177	1.826486	2.068778	1.313845
624	-642.2758	-910.2185	267.9428	2.262028	4.798076	0.6019525
630	-617.3855	-885.2619	267.8764	1.678332	3.236641	1.714759
636	-625.2987	-892.8925	267.5938	1.593724	5.110193	1.534326
642	-635.9852	-903.467	267.4818	1.717578	5.110604	1.525423
648	-635.0514	-902.9292	267.8778	1.703334	3.740896	1.558945
654	-652.5628	-919.5797	267.0169	1.796597	9.703416	1.058783
